"","GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"19757","False","Adult","Prole","Adventurous","Current","None","Football","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Rural","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"19758","False","Adult","Prole","Normal","Older","Mild","Tank","Moderate","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","TenThou","TenThou","False","Thousand","Good","False","Thousand","Many"
"19759","False","Adult","UpperMiddle","Normal","Current","None","Tank","None","Luxury","Normal","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"19760","False","Adolescent","Middle","Normal","Older","None","EggShell","None","Economy","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"19761","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"19762","False","Adult","UpperMiddle","Psychopath","Current","Moderate","EggShell","Moderate","SportsCar","Poor","FiftyThou","True","SubStandard","False","HundredThou","False","TwentyThou","City","False","Million","HundredThou","True","Thousand","Fair","True","Thousand","Many"
"19763","False","Senior","UpperMiddle","Normal","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Expert","True","Thousand","False","FiveThou","Suburb","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"19764","False","Adult","Middle","Adventurous","Older","None","Tank","None","FamilySedan","Excellent","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","True","Thousand","Excellent","False","Thousand","Many"
"19765","False","Adult","UpperMiddle","Normal","Current","None","EggShell","None","SportsCar","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"19766","False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"19767","False","Adult","Middle","Normal","Current","Mild","Football","Mild","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","One"
"19768","True","Adolescent","Middle","Adventurous","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","One"
"19769","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"19770","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"19771","False","Senior","UpperMiddle","Normal","Current","None","EggShell","None","SportsCar","Normal","FiveThou","True","Normal","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"19772","False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","One"
"19773","False","Adult","Middle","Normal","Current","Severe","EggShell","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","HundredThou","False","TwentyThou","Suburb","True","HundredThou","HundredThou","True","HundredThou","Poor","True","Thousand","Many"
"19774","False","Senior","Prole","Cautious","Current","None","EggShell","None","Economy","Poor","FiftyThou","False","SubStandard","True","Thousand","False","TenThou","City","True","Thousand","Thousand","False","Thousand","Fair","True","Thousand","Zero"
"19775","False","Senior","Middle","Normal","Current","None","EggShell","None","Economy","Excellent","FiftyThou","False","Expert","True","Thousand","False","TenThou","Secure","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"19776","False","Adolescent","Middle","Adventurous","Older","None","Tank","None","FamilySedan","Poor","FiveThou","False","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"19777","False","Adult","Prole","Normal","Current","None","EggShell","None","FamilySedan","Normal","FiveThou","True","Normal","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"19778","False","Adolescent","Middle","Normal","Older","Severe","Football","Severe","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Secure","False","TenThou","TenThou","False","Thousand","Fair","False","Thousand","Many"
"19779","False","Adolescent","Middle","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"19780","True","Adolescent","Middle","Adventurous","Current","None","EggShell","None","FamilySedan","Normal","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","City","False","TenThou","Thousand","True","Thousand","Fair","True","Thousand","One"
"19781","False","Adult","Middle","Cautious","Current","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"19782","False","Adult","Prole","Normal","Older","Mild","EggShell","Mild","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","One"
"19783","False","Adult","Middle","Cautious","Current","None","EggShell","None","Economy","Normal","Domino","False","Normal","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","False","Thousand","Poor","True","Thousand","Zero"
"19784","False","Adult","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","False","TenThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"19785","False","Adult","Prole","Adventurous","Current","None","EggShell","None","FamilySedan","Poor","FiftyThou","True","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","False","Thousand","Poor","True","Thousand","Many"
"19786","False","Adult","Prole","Normal","Older","Mild","Football","Mild","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"19787","False","Adult","Prole","Adventurous","Current","None","EggShell","None","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Many"
"19788","False","Adult","Prole","Normal","Older","Severe","EggShell","Severe","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","True","HundredThou","HundredThou","False","Million","Poor","False","Thousand","Many"
"19789","False","Adult","Middle","Normal","Current","None","Football","None","FamilySedan","Excellent","Domino","True","Expert","False","Thousand","False","TenThou","Secure","False","Thousand","Thousand","False","Thousand","Good","True","Thousand","Zero"
"19790","False","Adult","Middle","Normal","Older","None","EggShell","None","SportsCar","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"19791","False","Adolescent","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","Suburb","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"19792","False","Adult","Middle","Cautious","Current","None","Football","None","FamilySedan","Normal","FiveThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","False","Thousand","Good","True","Thousand","Zero"
"19793","False","Adult","UpperMiddle","Adventurous","Current","Severe","Football","Severe","SportsCar","Poor","TwentyThou","True","SubStandard","False","HundredThou","False","TwentyThou","City","False","HundredThou","HundredThou","True","Thousand","Fair","True","Million","Many"
"19794","False","Adult","Middle","Adventurous","Older","None","Tank","None","FamilySedan","Excellent","FiftyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Excellent","False","Thousand","Zero"
"19795","False","Adolescent","Middle","Adventurous","Current","None","Tank","None","FamilySedan","Poor","FiveThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"19796","False","Senior","Prole","Psychopath","Older","None","EggShell","None","Economy","Poor","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"19797","False","Adult","Middle","Normal","Older","None","EggShell","None","SportsCar","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"19798","False","Adult","Middle","Normal","Current","Moderate","EggShell","Moderate","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","TenThou","Suburb","False","TenThou","TenThou","True","Thousand","Fair","True","Thousand","One"
"19799","False","Adult","Prole","Cautious","Older","Severe","EggShell","Severe","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","True","HundredThou","HundredThou","False","Thousand","Good","True","Thousand","Many"
"19800","False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TenThou","City","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Many"
"19801","False","Adult","Middle","Normal","Current","Mild","EggShell","Mild","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","One"
"19802","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"19803","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"19804","False","Adult","Middle","Cautious","Current","None","EggShell","None","Economy","Excellent","TwentyThou","False","Expert","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
